protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT870_2_Q9P2K3	Q9P2K3	RCOR3_HUMAN	REST corepressor 3	leading protein	1	2	1
PRT870_2_Q15642	Q15642	CIP4_HUMAN	Cdc42-interacting protein 4	leading protein	1	3	1
PRT870_2_P08240	P08240	SRPRA_HUMAN	Signal recognition particle receptor subunit alpha	leading protein	1	27	1
PRT870_2_P41236	P41236	IPP2_HUMAN	Protein phosphatase inhibitor 2	leading protein	1	14	0
PRT870_2_Q9UKL0	Q9UKL0	RCOR1_HUMAN	REST corepressor 1	leading protein	1	13	1
PRT870_2_Q05209	Q05209	PTN12_HUMAN	Tyrosine-protein phosphatase non-receptor type 12	leading protein	1	1	1
PRT870_2_Q09161	Q09161	NCBP1_HUMAN	Nuclear cap-binding protein subunit 1	leading protein	1	2	1
PRT870_2_Q14166	Q14166	TTL12_HUMAN	Tubulin--tyrosine ligase-like protein 12	leading protein	1	18	1
PRT870_2_Q9UPZ3	Q9UPZ3	HPS5_HUMAN	Hermansky-Pudlak syndrome 5 protein	leading protein	1	3	1
PRT870_2_P55010	P55010	IF5_HUMAN	Eukaryotic translation initiation factor 5	leading protein	1	17	1
PRT870_2_Q9BRR8	Q9BRR8	GPTC1_HUMAN	G patch domain-containing protein 1	leading protein	1	6	1
PRT870_2_P24928	P24928	RPB1_HUMAN	DNA-directed RNA polymerase II subunit RPB1	leading protein	1	5	1
PRT870_2_P31943	P31943	HNRH1_HUMAN	Heterogeneous nuclear ribonucleoprotein H	leading protein	1	3	0
PRT870_2_Q9UKY1	Q9UKY1	ZHX1_HUMAN	Zinc fingers and homeoboxes protein 1	leading protein	1	1	1
PRT870_2_P25205	P25205	MCM3_HUMAN	DNA replication licensing factor MCM3	leading protein	1	24	1
PRT870_2_O95671	O95671	ASML_HUMAN	Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein	leading protein	1	1	1
PRT870_2_P06454	P06454	PTMA_HUMAN	Prothymosin alpha	leading protein	1	6	1
PRT870_2_Q96HR8	Q96HR8	NAF1_HUMAN	H/ACA ribonucleoprotein complex non-core subunit NAF1	leading protein	1	3	1
PRT870_2_Q9Y3E7	Q9Y3E7	CHMP3_HUMAN	Charged multivesicular body protein 3	leading protein	1	1	1
PRT870_2_O00499	O00499	BIN1_HUMAN	Myc box-dependent-interacting protein 1	leading protein	1	1	1
PRT870_2_Q13242	Q13242	SRSF9_HUMAN	Serine/arginine-rich splicing factor 9	leading protein	1	2	1
PRT870_2_Q9UMZ2	Q9UMZ2	SYNRG_HUMAN	Synergin gamma	leading protein	1	1	1
PRT870_2_Q5TGY3	Q5TGY3	AHDC1_HUMAN	AT-hook DNA-binding motif-containing protein 1	leading protein	1	1	1
PRT870_2_Q7Z6Z7	Q7Z6Z7	HUWE1_HUMAN	E3 ubiquitin-protein ligase HUWE1	leading protein	1	4	1
PRT870_2_Q9UHR4	Q9UHR4	BI2L1_HUMAN	Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1	leading protein	1	1	1
PRT870_2_Q9NXH3	Q9NXH3	PP14D_HUMAN	Protein phosphatase 1 regulatory subunit 14D	leading protein	1	1	1
PRT870_2_Q9BW85	Q9BW85	YJU2_HUMAN	Splicing factor YJU2	leading protein	1	31	1
PRT870_2_Q6NZI2	Q6NZI2	CAVN1_HUMAN	Caveolae-associated protein 1	leading protein	1	3	1
PRT870_2_P00558	P00558	PGK1_HUMAN	Phosphoglycerate kinase 1	leading protein	1	3	1
PRT870_2_P04049	P04049	RAF1_HUMAN	RAF proto-oncogene serine/threonine-protein kinase	leading protein	1	2	1
PRT870_2_Q9H2Y7	Q9H2Y7	ZN106_HUMAN	Zinc finger protein 106	leading protein	1	2	1
PRT870_2_Q9NZT2	Q9NZT2	OGFR_HUMAN	Opioid growth factor receptor	leading protein	1	3	1
PRT870_2_P36915	P36915	GNL1_HUMAN	Guanine nucleotide-binding protein-like 1	leading protein	1	9	1
PRT870_2_O75400	O75400	PR40A_HUMAN	Pre-mRNA-processing factor 40 homolog A	leading protein	1	19	1
PRT870_2_Q96ER3	Q96ER3	SAAL1_HUMAN	Protein SAAL1	leading protein	1	2	1
PRT870_2_Q8TEQ6	Q8TEQ6	GEMI5_HUMAN	Gem-associated protein 5	leading protein	1	5	1
PRT870_2_Q5C9Z4	Q5C9Z4	NOM1_HUMAN	Nucleolar MIF4G domain-containing protein 1	leading protein	1	5	1
PRT870_2_P49761	P49761	CLK3_HUMAN	Dual specificity protein kinase CLK3	leading protein	1	2	1
PRT870_2_P16949	P16949	STMN1_HUMAN	Stathmin	leading protein	1	7	1
PRT870_2_Q5H9R7	Q5H9R7	PP6R3_HUMAN	Serine/threonine-protein phosphatase 6 regulatory subunit 3	leading protein	1	4	1
PRT870_2_P10636	P10636	TAU_HUMAN	Microtubule-associated protein tau	leading protein	1	7	1
PRT870_2_Q8NDC0	Q8NDC0	MISSL_HUMAN	MAPK-interacting and spindle-stabilizing protein-like	leading protein	1	4	1
PRT870_2_P23528	P23528	COF1_HUMAN	Cofilin-1	leading protein	1	5	1
PRT870_2_O75381	O75381	PEX14_HUMAN	Peroxisomal membrane protein PEX14	leading protein	1	2	1
PRT870_2_P49959	P49959	MRE11_HUMAN	Double-strand break repair protein MRE11	leading protein	1	10	1
PRT870_2_Q9H6Z4	Q9H6Z4	RANB3_HUMAN	Ran-binding protein 3	leading protein	1	9	1
PRT870_2_Q9NTZ6	Q9NTZ6	RBM12_HUMAN	RNA-binding protein 12	leading protein	1	6	1
PRT870_2_P51531	P51531	SMCA2_HUMAN	Probable global transcription activator SNF2L2	leading protein	1	2	1
PRT870_2_Q9BTA9	Q9BTA9	WAC_HUMAN	WW domain-containing adapter protein with coiled-coil	leading protein	1	8	1
PRT870_2_Q8IWX8	Q8IWX8	CHERP_HUMAN	Calcium homeostasis endoplasmic reticulum protein	leading protein	1	12	1
PRT870_2_Q9BTU6	Q9BTU6	P4K2A_HUMAN	Phosphatidylinositol 4-kinase type 2-alpha	leading protein	1	6	1
PRT870_2_Q15018	Q15018	ABRX2_HUMAN	BRISC complex subunit Abraxas 2	leading protein	1	14	1
PRT870_2_Q9H307	Q9H307	PININ_HUMAN	Pinin	leading protein	1	3	1
PRT870_2_Q13596	Q13596	SNX1_HUMAN	Sorting nexin-1	leading protein	1	18	1
PRT870_2_Q9BQ75	Q9BQ75	CMS1_HUMAN	Protein CMSS1	leading protein	1	1	1
PRT870_2_Q96A57	Q96A57	TM230_HUMAN	Transmembrane protein 230	leading protein	1	1	1
PRT870_2_O94826	O94826	TOM70_HUMAN	Mitochondrial import receptor subunit TOM70	leading protein	1	1	1
PRT870_2_Q8IWA0	Q8IWA0	WDR75_HUMAN	WD repeat-containing protein 75	leading protein	1	2	1
PRT870_2_Q8TF01	Q8TF01	PNISR_HUMAN	Arginine/serine-rich protein PNISR	leading protein	1	4	1
PRT870_2_Q96B01	Q96B01	R51A1_HUMAN	RAD51-associated protein 1	leading protein	1	2	1
PRT870_2_P11021	P11021	BIP_HUMAN	Endoplasmic reticulum chaperone BiP	leading protein	1	1	1
PRT870_2_Q86YP4	Q86YP4	P66A_HUMAN	Transcriptional repressor p66-alpha	leading protein	1	12	1
PRT870_2_Q9UKM9	Q9UKM9	RALY_HUMAN	RNA-binding protein Raly	leading protein	1	47	1
PRT870_2_P50502	P50502	F10A1_HUMAN	Hsc70-interacting protein	leading protein	1	17	0
PRT870_2_Q8TEA8	Q8TEA8	DTD1_HUMAN	D-aminoacyl-tRNA deacylase 1	leading protein	1	1	1
PRT870_2_Q9HCK8	Q9HCK8	CHD8_HUMAN	Chromodomain-helicase-DNA-binding protein 8	leading protein	1	4	1
PRT870_2_Q8NI27	Q8NI27	THOC2_HUMAN	THO complex subunit 2	leading protein	1	2	1
PRT870_2_O75976	O75976	CBPD_HUMAN	Carboxypeptidase D	leading protein	1	5	1
PRT870_2_Q14147	Q14147	DHX34_HUMAN	Probable ATP-dependent RNA helicase DHX34	leading protein	1	3	1
PRT870_2_Q96FW1	Q96FW1	OTUB1_HUMAN	Ubiquitin thioesterase OTUB1	leading protein	1	1	1
PRT870_2_Q86UE4	Q86UE4	LYRIC_HUMAN	Protein LYRIC	leading protein	1	3	1
PRT870_2_Q04721	Q04721	NOTC2_HUMAN	Neurogenic locus notch homolog protein 2	leading protein	1	3	1
PRT870_2_Q8WXI9	Q8WXI9	P66B_HUMAN	Transcriptional repressor p66-beta	leading protein	1	17	1
PRT870_2_Q13033	Q13033	STRN3_HUMAN	Striatin-3	leading protein	1	1	1
PRT870_2_O75376	O75376	NCOR1_HUMAN	Nuclear receptor corepressor 1	leading protein	1	1	1
PRT870_2_Q9Y2X7	Q9Y2X7	GIT1_HUMAN	ARF GTPase-activating protein GIT1	leading protein	1	1	1
PRT870_2_P50991	P50991	TCPD_HUMAN	T-complex protein 1 subunit delta	leading protein	1	5	1
PRT870_2_Q92804	Q92804	RBP56_HUMAN	TATA-binding protein-associated factor 2N	leading protein	1	3	1
PRT870_2_P55201	P55201	BRPF1_HUMAN	Peregrin	leading protein	1	10	1
PRT870_2_Q96N67	Q96N67	DOCK7_HUMAN	Dedicator of cytokinesis protein 7	leading protein	1	1	1
PRT870_2_O14646	O14646	CHD1_HUMAN	Chromodomain-helicase-DNA-binding protein 1	leading protein	1	5	1
PRT870_2_Q9H4A3	Q9H4A3	WNK1_HUMAN	Serine/threonine-protein kinase WNK1	leading protein	1	3	1
PRT870_2_Q14978	Q14978	NOLC1_HUMAN	Nucleolar and coiled-body phosphoprotein 1	leading protein	1	3	1
PRT870_2_Q9Y4F1	Q9Y4F1	FARP1_HUMAN	FERM, ARHGEF and pleckstrin domain-containing protein 1	leading protein	1	4	1
PRT870_2_Q92598	Q92598	HS105_HUMAN	Heat shock protein 105 kDa	leading protein	1	2	1
PRT870_2_Q6P0N0	Q6P0N0	M18BP_HUMAN	Mis18-binding protein 1	leading protein	1	2	1
PRT870_2_Q9H6H4	Q9H6H4	REEP4_HUMAN	Receptor expression-enhancing protein 4	leading protein	1	14	1
PRT870_2_Q14137	Q14137	BOP1_HUMAN	Ribosome biogenesis protein BOP1	leading protein	1	19	1
PRT870_2_Q8N1G4	Q8N1G4	LRC47_HUMAN	Leucine-rich repeat-containing protein 47	leading protein	1	1	1
PRT870_2_O00267	O00267	SPT5H_HUMAN	Transcription elongation factor SPT5	leading protein	1	39	1
PRT870_2_O75592	O75592	MYCB2_HUMAN	E3 ubiquitin-protein ligase MYCBP2	leading protein	1	2	1
PRT870_2_A2RU67	A2RU67	F234B_HUMAN	Protein FAM234B	leading protein	1	3	1
PRT870_2_Q14692	Q14692	BMS1_HUMAN	Ribosome biogenesis protein BMS1 homolog	leading protein	1	1	1
PRT870_2_Q12874	Q12874	SF3A3_HUMAN	Splicing factor 3A subunit 3	leading protein	1	10	1
PRT870_2_P43487	P43487	RANG_HUMAN	Ran-specific GTPase-activating protein	leading protein	1	28	1
PRT870_2_Q9Y4C8	Q9Y4C8	RBM19_HUMAN	Probable RNA-binding protein 19	leading protein	1	3	1
PRT870_2_O15164	O15164	TIF1A_HUMAN	Transcription intermediary factor 1-alpha	leading protein	1	3	1
PRT870_2_O95905	O95905	ECD_HUMAN	Protein ecdysoneless homolog	leading protein	1	2	1
PRT870_2_Q92882	Q92882	OSTF1_HUMAN	Osteoclast-stimulating factor 1	leading protein	1	2	1
PRT870_2_Q15029	Q15029	U5S1_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component	leading protein	1	5	1
PRT870_2_O75821	O75821	EIF3G_HUMAN	Eukaryotic translation initiation factor 3 subunit G	leading protein	1	3	1
PRT870_2_Q15361	Q15361	TTF1_HUMAN	Transcription termination factor 1	leading protein	1	8	1
PRT870_2_O14497	O14497	ARI1A_HUMAN	AT-rich interactive domain-containing protein 1A	leading protein	1	2	1
PRT870_2_Q9UPQ0	Q9UPQ0	LIMC1_HUMAN	LIM and calponin homology domains-containing protein 1	leading protein	1	4	1
PRT870_2_Q96GM8	Q96GM8	TOE1_HUMAN	Target of EGR1 protein 1	leading protein	1	5	1
PRT870_2_Q5VTR2	Q5VTR2	BRE1A_HUMAN	E3 ubiquitin-protein ligase BRE1A	leading protein	1	1	1
PRT870_2_O43583	O43583	DENR_HUMAN	Density-regulated protein	leading protein	1	3	1
PRT870_2_Q9Y2U8	Q9Y2U8	MAN1_HUMAN	Inner nuclear membrane protein Man1	leading protein	1	4	1
PRT870_2_Q8WWI1	Q8WWI1	LMO7_HUMAN	LIM domain only protein 7	leading protein	1	6	1
PRT870_2_O95197	O95197	RTN3_HUMAN	Reticulon-3	leading protein	1	7	1
PRT870_2_P07900	P07900	HS90A_HUMAN	Heat shock protein HSP 90-alpha	leading protein	1	15	1
PRT870_2_Q9Y3T9	Q9Y3T9	NOC2L_HUMAN	Nucleolar complex protein 2 homolog	leading protein	1	58	1
PRT870_2_O95400	O95400	CD2B2_HUMAN	CD2 antigen cytoplasmic tail-binding protein 2	leading protein	1	1	1
PRT870_2_P43355	P43355	MAGA1_HUMAN	Melanoma-associated antigen 1	leading protein	1	2	1
PRT870_2_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	leading protein	1	4	1
PRT870_2_Q15637	Q15637	SF01_HUMAN	Splicing factor 1	leading protein	1	64	1
PRT870_2_Q13501	Q13501	SQSTM_HUMAN	Sequestosome-1	leading protein	1	1	1
PRT870_2_P55210	P55210	CASP7_HUMAN	Caspase-7	leading protein	1	1	1
PRT870_2_Q9HAJ7	Q9HAJ7	SP30L_HUMAN	Histone deacetylase complex subunit SAP30L	leading protein	1	1	1
PRT870_2_Q5VT52	Q5VT52	RPRD2_HUMAN	Regulation of nuclear pre-mRNA domain-containing protein 2	leading protein	1	1	1
PRT870_2_P11717	P11717	MPRI_HUMAN	Cation-independent mannose-6-phosphate receptor	leading protein	1	6	1
PRT870_2_P15822	P15822	ZEP1_HUMAN	Zinc finger protein 40	leading protein	1	2	1
PRT870_2_Q14674	Q14674	ESPL1_HUMAN	Separin	leading protein	1	1	1
PRT870_2_P40227	P40227	TCPZ_HUMAN	T-complex protein 1 subunit zeta	leading protein	1	1	1
PRT870_2_Q6PD62	Q6PD62	CTR9_HUMAN	RNA polymerase-associated protein CTR9 homolog	leading protein	1	3	1
PRT870_2_Q12906	Q12906	ILF3_HUMAN	Interleukin enhancer-binding factor 3	leading protein	1	4	1
PRT870_2_Q9NPQ8	Q9NPQ8	RIC8A_HUMAN	Synembryn-A	leading protein	1	16	1
PRT870_2_Q9UPT8	Q9UPT8	ZC3H4_HUMAN	Zinc finger CCCH domain-containing protein 4	leading protein	1	1	1
PRT870_2_Q9NY27	Q9NY27	PP4R2_HUMAN	Serine/threonine-protein phosphatase 4 regulatory subunit 2	leading protein	1	1	1
PRT870_2_Q8WX92	Q8WX92	NELFB_HUMAN	Negative elongation factor B	leading protein	1	5	1
PRT870_2_Q9UK58	Q9UK58	CCNL1_HUMAN	Cyclin-L1	leading protein	1	9	1
PRT870_2_Q96QE2	Q96QE2	MYCT_HUMAN	Proton myo-inositol cotransporter	leading protein	1	1	1
PRT870_2_Q06210	Q06210	GFPT1_HUMAN	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	leading protein	1	2	1
PRT870_2_P16403	P16403	H12_HUMAN	Histone H1.2	leading protein	1	2	1
PRT870_2_Q9UGP5	Q9UGP5	DPOLL_HUMAN	DNA polymerase lambda	leading protein	1	2	1
PRT870_2_Q66PJ3	Q66PJ3	AR6P4_HUMAN	ADP-ribosylation factor-like protein 6-interacting protein 4	leading protein	1	5	1
PRT870_2_Q92922	Q92922	SMRC1_HUMAN	SWI/SNF complex subunit SMARCC1	leading protein	1	18	1
PRT870_2_O14745	O14745	NHRF1_HUMAN	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	leading protein	1	1	1
PRT870_2_Q9H6Y2	Q9H6Y2	WDR55_HUMAN	WD repeat-containing protein 55	leading protein	1	5	1
PRT870_2_Q70E73	Q70E73	RAPH1_HUMAN	Ras-associated and pleckstrin homology domains-containing protein 1	leading protein	1	11	1
PRT870_2_Q96NY9	Q96NY9	MUS81_HUMAN	Crossover junction endonuclease MUS81	leading protein	1	2	1
PRT870_2_Q99442	Q99442	SEC62_HUMAN	Translocation protein SEC62	leading protein	1	6	1
PRT870_2_Q96G74	Q96G74	OTUD5_HUMAN	OTU domain-containing protein 5	leading protein	1	4	1
PRT870_2_Q9UMN6	Q9UMN6	KMT2B_HUMAN	Histone-lysine N-methyltransferase 2B	leading protein	1	3	1
PRT870_2_Q13541	Q13541	4EBP1_HUMAN	Eukaryotic translation initiation factor 4E-binding protein 1	leading protein	1	2	1
PRT870_2_Q9H2H9	Q9H2H9	S38A1_HUMAN	Sodium-coupled neutral amino acid transporter 1	leading protein	1	39	1
PRT870_2_Q96RS0	Q96RS0	TGS1_HUMAN	Trimethylguanosine synthase	leading protein	1	4	1
PRT870_2_Q53F19	Q53F19	NCBP3_HUMAN	Nuclear cap-binding protein subunit 3	leading protein	1	3	1
PRT870_2_Q9UQ80	Q9UQ80	PA2G4_HUMAN	Proliferation-associated protein 2G4	leading protein	1	11	1
PRT870_2_Q68EM7	Q68EM7	RHG17_HUMAN	Rho GTPase-activating protein 17	leading protein	1	4	1
PRT870_2_O43149	O43149	ZZEF1_HUMAN	Zinc finger ZZ-type and EF-hand domain-containing protein 1	leading protein	1	1	1
PRT870_2_Q01082	Q01082	SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1	leading protein	1	3	1
PRT870_2_O75643	O75643	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase	leading protein	1	6	1
PRT870_2_Q08945	Q08945	SSRP1_HUMAN	FACT complex subunit SSRP1	leading protein	1	9	1
PRT870_2_Q8WVM7	Q8WVM7	STAG1_HUMAN	Cohesin subunit SA-1	leading protein	1	1	1
PRT870_2_P78316	P78316	NOP14_HUMAN	Nucleolar protein 14	leading protein	1	6	1
PRT870_2_P08621	P08621	RU17_HUMAN	U1 small nuclear ribonucleoprotein 70 kDa	leading protein	1	3	1
PRT870_2_P17275	P17275	JUNB_HUMAN	Transcription factor jun-B	leading protein	1	5	1
PRT870_2_P51991	P51991	ROA3_HUMAN	Heterogeneous nuclear ribonucleoprotein A3	leading protein	1	11	1
PRT870_2_P78356	P78356	PI42B_HUMAN	Phosphatidylinositol 5-phosphate 4-kinase type-2 beta	leading protein	1	2	1
PRT870_2_P49023	P49023	PAXI_HUMAN	Paxillin	leading protein	1	4	1
PRT870_2_P49759	P49759	CLK1_HUMAN	Dual specificity protein kinase CLK1	leading protein	1	2	1
PRT870_2_Q9Y4B4	Q9Y4B4	ARIP4_HUMAN	Helicase ARIP4	leading protein	1	2	1
PRT870_2_Q96C19	Q96C19	EFHD2_HUMAN	EF-hand domain-containing protein D2	leading protein	1	1	1
PRT870_2_O60271	O60271	JIP4_HUMAN	C-Jun-amino-terminal kinase-interacting protein 4	leading protein	1	2	1
PRT870_2_Q86WB0	Q86WB0	NIPA_HUMAN	Nuclear-interacting partner of ALK	leading protein	1	7	1
PRT870_2_O75131	O75131	CPNE3_HUMAN	Copine-3	leading protein	1	1	1
PRT870_2_Q8WY36	Q8WY36	BBX_HUMAN	HMG box transcription factor BBX	leading protein	1	1	1
PRT870_2_Q9P2I0	Q9P2I0	CPSF2_HUMAN	Cleavage and polyadenylation specificity factor subunit 2	leading protein	1	12	1
PRT870_2_P48681	P48681	NEST_HUMAN	Nestin	leading protein	1	1	1
PRT870_2_Q969G5	Q969G5	CAVN3_HUMAN	Caveolae-associated protein 3	leading protein	1	3	1
PRT870_2_Q6P6C2	Q6P6C2	ALKB5_HUMAN	RNA demethylase ALKBH5	leading protein	1	2	1
PRT870_2_Q13017	Q13017	RHG05_HUMAN	Rho GTPase-activating protein 5	leading protein	1	1	1
PRT870_2_P67809	P67809	YBOX1_HUMAN	Y-box-binding protein 1	leading protein	1	18	1
PRT870_2_Q7Z333	Q7Z333	SETX_HUMAN	Probable helicase senataxin	leading protein	1	3	1
PRT870_2_Q9UMY1	Q9UMY1	NOL7_HUMAN	Nucleolar protein 7	leading protein	1	1	1
PRT870_2_Q9H8G2	Q9H8G2	CAAP1_HUMAN	Caspase activity and apoptosis inhibitor 1	leading protein	1	1	1
PRT870_2_Q9Y4E1	Q9Y4E1	WAC2C_HUMAN	WASH complex subunit 2C	spectrum same-set protein	4	21	0
PRT870_2_P42167	P42167	LAP2B_HUMAN	Lamina-associated polypeptide 2, isoforms beta/gamma	spectrum same-set protein	3	64	0
PRT870_2_Q99613	Q99613	EIF3C_HUMAN	Eukaryotic translation initiation factor 3 subunit C	spectrum same-set protein	2	10	0
PRT870_2_Q71U36	Q71U36	TBA1A_HUMAN	Tubulin alpha-1A chain	spectrum same-set protein	2	3	0
PRT870_2_Q8NHW5	Q8NHW5	RLA0L_HUMAN	60S acidic ribosomal protein P0-like	spectrum same-set protein	2	68	0
PRT870_2_P05387	P05387	RLA2_HUMAN	60S acidic ribosomal protein P2	spectrum same-set protein	1	227	0
PRT870_2_Q8IZP2	Q8IZP2	ST134_HUMAN	Putative protein FAM10A4	spectrum same-set protein	1	17	0
PRT870_2_P55795	P55795	HNRH2_HUMAN	Heterogeneous nuclear ribonucleoprotein H2	spectrum same-set protein	1	3	0
PRT870_2_Q5VTE0	Q5VTE0	EF1A3_HUMAN	Putative elongation factor 1-alpha-like 3	spectrum same-set protein	1	9	0
PRT870_2_P63261	P63261	ACTG_HUMAN	Actin, cytoplasmic 2	spectrum same-set protein	1	12	0
PRT870_2_Q6NXS1	Q6NXS1	IPP2B_HUMAN	Protein phosphatase inhibitor 2 family member B	spectrum same-set protein	1	14	0
PRT870_2_Q6S8J3	Q6S8J3	POTEE_HUMAN	POTE ankyrin domain family member E	spectrum same-set protein	1	12	0
PRT870_2_Q05639	Q05639	EF1A2_HUMAN	Elongation factor 1-alpha 2	spectrum same-set protein	1	9	0
PRT870_2_Q16829	Q16829	DUS7_HUMAN	Dual specificity protein phosphatase 7	spectrum same-set protein	1	1	0
PRT870_2_Q99956	Q99956	DUS9_HUMAN	Dual specificity protein phosphatase 9	spectrum same-set protein	1	1	0
PRT870_2_Q13765	Q13765	NACA_HUMAN	Nascent polypeptide-associated complex subunit alpha	spectrum same-set protein	1	51	0
PRT870_2_Q14151	Q14151	SAFB2_HUMAN	Scaffold attachment factor B2	spectrum sub-set protein	2	18	0
PRT870_2_Q58FF8	Q58FF8	H90B2_HUMAN	Putative heat shock protein HSP 90-beta 2	spectrum sub-set protein	2	10	0
PRT870_2_Q6PEY2	Q6PEY2	TBA3E_HUMAN	Tubulin alpha-3E chain	spectrum sub-set protein	1	1	0
PRT870_2_P13929	P13929	ENOB_HUMAN	Beta-enolase	spectrum sub-set protein	1	2	0
PRT870_2_Q9UQ88	Q9UQ88	CD11A_HUMAN	Cyclin-dependent kinase 11A	spectrum sub-set protein	1	6	0
PRT870_2_P0DPH7	P0DPH7	TBA3C_HUMAN	Tubulin alpha-3C chain	spectrum sub-set protein	1	1	0
PRT870_2_Q9BQE3	Q9BQE3	TBA1C_HUMAN	Tubulin alpha-1C chain	spectrum sub-set protein	1	1	0
PRT870_2_P09104	P09104	ENOG_HUMAN	Gamma-enolase	spectrum sub-set protein	1	2	0
PRT870_2_P0DPH8	P0DPH8	TBA3D_HUMAN	Tubulin alpha-3D chain	spectrum sub-set protein	1	1	0
