protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT870_1_Q01518	Q01518	CAP1_HUMAN	Adenylyl cyclase-associated protein 1	leading protein	1	3	1
PRT870_1_P42679	P42679	MATK_HUMAN	Megakaryocyte-associated tyrosine-protein kinase	leading protein	1	3	1
PRT870_1_P15408	P15408	FOSL2_HUMAN	Fos-related antigen 2	leading protein	1	2	1
PRT870_1_Q15029	Q15029	U5S1_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component	leading protein	1	26	1
PRT870_1_Q05519	Q05519	SRS11_HUMAN	Serine/arginine-rich splicing factor 11	leading protein	1	4	1
PRT870_1_P40222	P40222	TXLNA_HUMAN	Alpha-taxilin	leading protein	1	4	1
PRT870_1_Q9Y4E8	Q9Y4E8	UBP15_HUMAN	Ubiquitin carboxyl-terminal hydrolase 15	leading protein	1	4	1
PRT870_1_P35637	P35637	FUS_HUMAN	RNA-binding protein FUS	leading protein	1	3	1
PRT870_1_Q9Y606	Q9Y606	TRUA_HUMAN	tRNA pseudouridine synthase A	leading protein	1	6	1
PRT870_1_O75475	O75475	PSIP1_HUMAN	PC4 and SFRS1-interacting protein	leading protein	1	1	1
PRT870_1_Q15910	Q15910	EZH2_HUMAN	Histone-lysine N-methyltransferase EZH2	leading protein	1	1	1
PRT870_1_Q1ED39	Q1ED39	KNOP1_HUMAN	Lysine-rich nucleolar protein 1	leading protein	1	1	1
PRT870_1_Q0ZGT2	Q0ZGT2	NEXN_HUMAN	Nexilin	leading protein	1	2	1
PRT870_1_Q93100	Q93100	KPBB_HUMAN	Phosphorylase b kinase regulatory subunit beta	leading protein	1	2	1
PRT870_1_P47755	P47755	CAZA2_HUMAN	F-actin-capping protein subunit alpha-2	leading protein	1	1	1
PRT870_1_Q86W56	Q86W56	PARG_HUMAN	Poly(ADP-ribose) glycohydrolase	leading protein	1	2	1
PRT870_1_Q9UQR1	Q9UQR1	ZN148_HUMAN	Zinc finger protein 148	leading protein	1	3	1
PRT870_1_Q96A57	Q96A57	TM230_HUMAN	Transmembrane protein 230	leading protein	1	3	1
PRT870_1_Q8NC44	Q8NC44	RETR2_HUMAN	Reticulophagy regulator 2	leading protein	1	1	1
PRT870_1_O60678	O60678	ANM3_HUMAN	Protein arginine N-methyltransferase 3	leading protein	1	1	1
PRT870_1_Q66PJ3	Q66PJ3	AR6P4_HUMAN	ADP-ribosylation factor-like protein 6-interacting protein 4	leading protein	1	5	1
PRT870_1_O75391	O75391	SPAG7_HUMAN	Sperm-associated antigen 7	leading protein	1	2	1
PRT870_1_Q5VV41	Q5VV41	ARHGG_HUMAN	Rho guanine nucleotide exchange factor 16	leading protein	1	3	1
PRT870_1_Q16643	Q16643	DREB_HUMAN	Drebrin	leading protein	1	4	1
PRT870_1_Q8IVP5	Q8IVP5	FUND1_HUMAN	FUN14 domain-containing protein 1	leading protein	1	4	1
PRT870_1_Q96ER3	Q96ER3	SAAL1_HUMAN	Protein SAAL1	leading protein	1	6	1
PRT870_1_Q8IWS0	Q8IWS0	PHF6_HUMAN	PHD finger protein 6	leading protein	1	3	1
PRT870_1_P35580	P35580	MYH10_HUMAN	Myosin-10	leading protein	1	7	1
PRT870_1_Q01813	Q01813	PFKAP_HUMAN	ATP-dependent 6-phosphofructokinase, platelet type	leading protein	1	1	1
PRT870_1_Q9Y4W2	Q9Y4W2	LAS1L_HUMAN	Ribosomal biogenesis protein LAS1L	leading protein	1	1	1
PRT870_1_P00441	P00441	SODC_HUMAN	Superoxide dismutase [Cu-Zn]	leading protein	1	3	1
PRT870_1_Q14137	Q14137	BOP1_HUMAN	Ribosome biogenesis protein BOP1	leading protein	1	4	1
PRT870_1_Q16851	Q16851	UGPA_HUMAN	UTP--glucose-1-phosphate uridylyltransferase	leading protein	1	2	1
PRT870_1_P40227	P40227	TCPZ_HUMAN	T-complex protein 1 subunit zeta	leading protein	1	3	1
PRT870_1_P52907	P52907	CAZA1_HUMAN	F-actin-capping protein subunit alpha-1	leading protein	1	2	1
PRT870_1_Q92900	Q92900	RENT1_HUMAN	Regulator of nonsense transcripts 1	leading protein	1	3	1
PRT870_1_P11717	P11717	MPRI_HUMAN	Cation-independent mannose-6-phosphate receptor	leading protein	1	14	1
PRT870_1_O60927	O60927	PP1RB_HUMAN	E3 ubiquitin-protein ligase PPP1R11	leading protein	1	2	1
PRT870_1_O43395	O43395	PRPF3_HUMAN	U4/U6 small nuclear ribonucleoprotein Prp3	leading protein	1	2	1
PRT870_1_P42704	P42704	LPPRC_HUMAN	Leucine-rich PPR motif-containing protein, mitochondrial	leading protein	1	1	1
PRT870_1_P17812	P17812	PYRG1_HUMAN	CTP synthase 1	leading protein	1	15	1
PRT870_1_Q86VR2	Q86VR2	RETR3_HUMAN	Reticulophagy regulator 3	leading protein	1	4	1
PRT870_1_P48634	P48634	PRC2A_HUMAN	Protein PRRC2A	leading protein	1	1	1
PRT870_1_O75821	O75821	EIF3G_HUMAN	Eukaryotic translation initiation factor 3 subunit G	leading protein	1	15	1
PRT870_1_Q13111	Q13111	CAF1A_HUMAN	Chromatin assembly factor 1 subunit A	leading protein	1	1	1
PRT870_1_Q9NWH9	Q9NWH9	SLTM_HUMAN	SAFB-like transcription modulator	leading protein	1	4	1
PRT870_1_P35527	P35527	K1C9_HUMAN	Keratin, type I cytoskeletal 9	leading protein	1	2	1
PRT870_1_Q9NUQ3	Q9NUQ3	TXLNG_HUMAN	Gamma-taxilin	leading protein	1	3	1
PRT870_1_Q6UN15	Q6UN15	FIP1_HUMAN	Pre-mRNA 3'-end-processing factor FIP1	leading protein	1	11	1
PRT870_1_Q9H3Q1	Q9H3Q1	BORG4_HUMAN	Cdc42 effector protein 4	leading protein	1	3	1
PRT870_1_O95714	O95714	HERC2_HUMAN	E3 ubiquitin-protein ligase HERC2	leading protein	1	1	1
PRT870_1_P30044	P30044	PRDX5_HUMAN	Peroxiredoxin-5, mitochondrial	leading protein	1	1	1
PRT870_1_Q16513	Q16513	PKN2_HUMAN	Serine/threonine-protein kinase N2	leading protein	1	1	1
PRT870_1_Q13045	Q13045	FLII_HUMAN	Protein flightless-1 homolog	leading protein	1	4	1
PRT870_1_P78346	P78346	RPP30_HUMAN	Ribonuclease P protein subunit p30	leading protein	1	4	1
PRT870_1_O43379	O43379	WDR62_HUMAN	WD repeat-containing protein 62	leading protein	1	4	1
PRT870_1_Q8IWA0	Q8IWA0	WDR75_HUMAN	WD repeat-containing protein 75	leading protein	1	3	1
PRT870_1_Q9NYL2	Q9NYL2	M3K20_HUMAN	Mitogen-activated protein kinase kinase kinase 20	leading protein	1	2	1
PRT870_1_Q8WX92	Q8WX92	NELFB_HUMAN	Negative elongation factor B	leading protein	1	11	1
PRT870_1_P0CG47	P0CG47	UBB_HUMAN	Polyubiquitin-B	leading protein	1	1	0
PRT870_1_P21359	P21359	NF1_HUMAN	Neurofibromin	leading protein	1	1	1
PRT870_1_Q9ULF5	Q9ULF5	S39AA_HUMAN	Zinc transporter ZIP10	leading protein	1	4	1
PRT870_1_O95684	O95684	FR1OP_HUMAN	FGFR1 oncogene partner	leading protein	1	7	1
PRT870_1_Q02447	Q02447	SP3_HUMAN	Transcription factor Sp3	leading protein	1	8	1
PRT870_1_Q86VX9	Q86VX9	MON1A_HUMAN	Vacuolar fusion protein MON1 homolog A	leading protein	1	1	1
PRT870_1_Q8WUA2	Q8WUA2	PPIL4_HUMAN	Peptidyl-prolyl cis-trans isomerase-like 4	leading protein	1	5	1
PRT870_1_Q99575	Q99575	POP1_HUMAN	Ribonucleases P/MRP protein subunit POP1	leading protein	1	4	1
PRT870_1_P38919	P38919	IF4A3_HUMAN	Eukaryotic initiation factor 4A-III	leading protein	1	4	1
PRT870_1_Q9H7Z6	Q9H7Z6	KAT8_HUMAN	Histone acetyltransferase KAT8	leading protein	1	1	1
PRT870_1_Q12873	Q12873	CHD3_HUMAN	Chromodomain-helicase-DNA-binding protein 3	leading protein	1	3	1
PRT870_1_O14545	O14545	TRAD1_HUMAN	TRAF-type zinc finger domain-containing protein 1	leading protein	1	4	1
PRT870_1_Q9UDY2	Q9UDY2	ZO2_HUMAN	Tight junction protein ZO-2	leading protein	1	4	1
PRT870_1_P13639	P13639	EF2_HUMAN	Elongation factor 2	leading protein	1	1	1
PRT870_1_Q99832	Q99832	TCPH_HUMAN	T-complex protein 1 subunit eta	leading protein	1	2	1
PRT870_1_Q15648	Q15648	MED1_HUMAN	Mediator of RNA polymerase II transcription subunit 1	leading protein	1	1	1
PRT870_1_Q96K21	Q96K21	ANCHR_HUMAN	Abscission/NoCut checkpoint regulator	leading protein	1	4	1
PRT870_1_Q96KR1	Q96KR1	ZFR_HUMAN	Zinc finger RNA-binding protein	leading protein	1	2	1
PRT870_1_O00458	O00458	IFRD1_HUMAN	Interferon-related developmental regulator 1	leading protein	1	1	1
PRT870_1_P04844	P04844	RPN2_HUMAN	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	leading protein	1	1	1
PRT870_1_P61970	P61970	NTF2_HUMAN	Nuclear transport factor 2	leading protein	1	1	1
PRT870_1_Q9Y6X9	Q9Y6X9	MORC2_HUMAN	ATPase MORC2	leading protein	1	2	1
PRT870_1_P08047	P08047	SP1_HUMAN	Transcription factor Sp1	leading protein	1	5	1
PRT870_1_P57740	P57740	NU107_HUMAN	Nuclear pore complex protein Nup107	leading protein	1	4	1
PRT870_1_Q04695	Q04695	K1C17_HUMAN	Keratin, type I cytoskeletal 17	leading protein	1	1	1
PRT870_1_Q13085	Q13085	ACACA_HUMAN	Acetyl-CoA carboxylase 1	leading protein	1	6	1
PRT870_1_P36915	P36915	GNL1_HUMAN	Guanine nucleotide-binding protein-like 1	leading protein	1	2	1
PRT870_1_Q86W92	Q86W92	LIPB1_HUMAN	Liprin-beta-1	leading protein	1	1	1
PRT870_1_P42566	P42566	EPS15_HUMAN	Epidermal growth factor receptor substrate 15	leading protein	1	1	1
PRT870_1_Q9UPP1	Q9UPP1	PHF8_HUMAN	Histone lysine demethylase PHF8	leading protein	1	3	1
PRT870_1_Q96G46	Q96G46	DUS3L_HUMAN	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like	leading protein	1	10	1
PRT870_1_Q01167	Q01167	FOXK2_HUMAN	Forkhead box protein K2	leading protein	1	3	1
PRT870_1_P46109	P46109	CRKL_HUMAN	Crk-like protein	leading protein	1	1	1
PRT870_1_O43237	O43237	DC1L2_HUMAN	Cytoplasmic dynein 1 light intermediate chain 2	leading protein	1	8	1
PRT870_1_Q9Y3X0	Q9Y3X0	CCDC9_HUMAN	Coiled-coil domain-containing protein 9	leading protein	1	2	1
PRT870_1_Q9NVF7	Q9NVF7	FBX28_HUMAN	F-box only protein 28	leading protein	1	4	1
PRT870_1_Q5F1R6	Q5F1R6	DJC21_HUMAN	DnaJ homolog subfamily C member 21	leading protein	1	4	1
PRT870_1_P40855	P40855	PEX19_HUMAN	Peroxisomal biogenesis factor 19	leading protein	1	2	1
PRT870_1_Q13620	Q13620	CUL4B_HUMAN	Cullin-4B	leading protein	1	3	1
PRT870_1_P30260	P30260	CDC27_HUMAN	Cell division cycle protein 27 homolog	leading protein	1	1	1
PRT870_1_P35658	P35658	NU214_HUMAN	Nuclear pore complex protein Nup214	leading protein	1	1	1
PRT870_1_Q5QJE6	Q5QJE6	TDIF2_HUMAN	Deoxynucleotidyltransferase terminal-interacting protein 2	leading protein	1	3	1
PRT870_1_Q86WR7	Q86WR7	PRSR2_HUMAN	Proline and serine-rich protein 2	leading protein	1	6	1
PRT870_1_Q12872	Q12872	SFSWA_HUMAN	Splicing factor, suppressor of white-apricot homolog	leading protein	1	5	1
PRT870_1_Q8WZ73	Q8WZ73	RFFL_HUMAN	E3 ubiquitin-protein ligase rififylin	leading protein	1	1	1
PRT870_1_Q9Y4F1	Q9Y4F1	FARP1_HUMAN	FERM, ARHGEF and pleckstrin domain-containing protein 1	leading protein	1	5	1
PRT870_1_Q63HN8	Q63HN8	RN213_HUMAN	E3 ubiquitin-protein ligase RNF213	leading protein	1	1	1
PRT870_1_P04908	P04908	H2A1B_HUMAN	Histone H2A type 1-B/E	leading protein	1	7	0
PRT870_1_Q8N7R7	Q8N7R7	CCYL1_HUMAN	Cyclin-Y-like protein 1	leading protein	1	2	1
PRT870_1_Q8NFG4	Q8NFG4	FLCN_HUMAN	Folliculin	leading protein	1	1	1
PRT870_1_Q12792	Q12792	TWF1_HUMAN	Twinfilin-1	leading protein	1	1	1
PRT870_1_Q9HC52	Q9HC52	CBX8_HUMAN	Chromobox protein homolog 8	leading protein	1	4	1
PRT870_1_Q9Y5B6	Q9Y5B6	PAXB1_HUMAN	PAX3- and PAX7-binding protein 1	leading protein	1	1	1
PRT870_1_P47712	P47712	PA24A_HUMAN	Cytosolic phospholipase A2	leading protein	1	1	1
PRT870_1_P04183	P04183	KITH_HUMAN	Thymidine kinase, cytosolic	leading protein	1	5	1
PRT870_1_Q99547	Q99547	MPH6_HUMAN	M-phase phosphoprotein 6	leading protein	1	5	1
PRT870_1_Q2VPK5	Q2VPK5	CTU2_HUMAN	Cytoplasmic tRNA 2-thiolation protein 2	leading protein	1	2	1
PRT870_1_Q69YQ0	Q69YQ0	CYTSA_HUMAN	Cytospin-A	leading protein	1	1	1
PRT870_1_Q9HAW4	Q9HAW4	CLSPN_HUMAN	Claspin	leading protein	1	4	1
PRT870_1_O94880	O94880	PHF14_HUMAN	PHD finger protein 14	leading protein	1	2	1
PRT870_1_Q99081	Q99081	HTF4_HUMAN	Transcription factor 12	leading protein	1	2	1
PRT870_1_Q9BUH6	Q9BUH6	PAXX_HUMAN	Protein PAXX	leading protein	1	4	1
PRT870_1_O75674	O75674	TM1L1_HUMAN	TOM1-like protein 1	leading protein	1	2	1
PRT870_1_P49840	P49840	GSK3A_HUMAN	Glycogen synthase kinase-3 alpha	leading protein	1	5	1
PRT870_1_Q96EB6	Q96EB6	SIR1_HUMAN	NAD-dependent protein deacetylase sirtuin-1	leading protein	1	4	1
PRT870_1_P25398	P25398	RS12_HUMAN	40S ribosomal protein S12	leading protein	1	4	1
PRT870_1_Q14738	Q14738	2A5D_HUMAN	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	leading protein	1	1	1
PRT870_1_Q8IY67	Q8IY67	RAVR1_HUMAN	Ribonucleoprotein PTB-binding 1	leading protein	1	6	1
PRT870_1_Q9UPT8	Q9UPT8	ZC3H4_HUMAN	Zinc finger CCCH domain-containing protein 4	leading protein	1	3	1
PRT870_1_Q96HE7	Q96HE7	ERO1A_HUMAN	ERO1-like protein alpha	leading protein	1	1	1
PRT870_1_Q5JSZ5	Q5JSZ5	PRC2B_HUMAN	Protein PRRC2B	leading protein	1	1	1
PRT870_1_P60174	P60174	TPIS_HUMAN	Triosephosphate isomerase	leading protein	1	2	1
PRT870_1_Q9UNX4	Q9UNX4	WDR3_HUMAN	WD repeat-containing protein 3	leading protein	1	6	1
PRT870_1_O00559	O00559	RCAS1_HUMAN	Receptor-binding cancer antigen expressed on SiSo cells	leading protein	1	4	1
PRT870_1_Q8NDC0	Q8NDC0	MISSL_HUMAN	MAPK-interacting and spindle-stabilizing protein-like	leading protein	1	7	1
PRT870_1_Q9P2B4	Q9P2B4	CT2NL_HUMAN	CTTNBP2 N-terminal-like protein	leading protein	1	1	1
PRT870_1_Q9BVV8	Q9BVV8	F174C_HUMAN	Protein FAM174C	leading protein	1	2	1
PRT870_1_Q9Y485	Q9Y485	DMXL1_HUMAN	DmX-like protein 1	leading protein	1	1	1
PRT870_1_P34932	P34932	HSP74_HUMAN	Heat shock 70 kDa protein 4	leading protein	1	4	1
PRT870_1_Q8TF01	Q8TF01	PNISR_HUMAN	Arginine/serine-rich protein PNISR	leading protein	1	4	1
PRT870_1_P06744	P06744	G6PI_HUMAN	Glucose-6-phosphate isomerase	leading protein	1	1	1
PRT870_1_Q9BW71	Q9BW71	HIRP3_HUMAN	HIRA-interacting protein 3	leading protein	1	2	1
PRT870_1_Q96FW1	Q96FW1	OTUB1_HUMAN	Ubiquitin thioesterase OTUB1	leading protein	1	5	1
PRT870_1_O15173	O15173	PGRC2_HUMAN	Membrane-associated progesterone receptor component 2	leading protein	1	6	1
PRT870_1_Q13595	Q13595	TRA2A_HUMAN	Transformer-2 protein homolog alpha	leading protein	1	1	1
PRT870_1_P10644	P10644	KAP0_HUMAN	cAMP-dependent protein kinase type I-alpha regulatory subunit	leading protein	1	3	1
PRT870_1_Q13439	Q13439	GOGA4_HUMAN	Golgin subfamily A member 4	leading protein	1	3	1
PRT870_1_Q9Y520	Q9Y520	PRC2C_HUMAN	Protein PRRC2C	leading protein	1	2	1
PRT870_1_O43399	O43399	TPD54_HUMAN	Tumor protein D54	leading protein	1	9	1
PRT870_1_Q6ZVX7	Q6ZVX7	FBX50_HUMAN	F-box only protein 50	leading protein	1	7	1
PRT870_1_O60499	O60499	STX10_HUMAN	Syntaxin-10	leading protein	1	4	1
PRT870_1_Q9NVT9	Q9NVT9	ARMC1_HUMAN	Armadillo repeat-containing protein 1	leading protein	1	2	1
PRT870_1_O00629	O00629	IMA3_HUMAN	Importin subunit alpha-3	leading protein	1	4	1
PRT870_1_Q9UNL2	Q9UNL2	SSRG_HUMAN	Translocon-associated protein subunit gamma	leading protein	1	2	1
PRT870_1_Q8NHH9	Q8NHH9	ATLA2_HUMAN	Atlastin-2	leading protein	1	1	1
PRT870_1_Q6XQN6	Q6XQN6	PNCB_HUMAN	Nicotinate phosphoribosyltransferase	leading protein	1	1	1
PRT870_1_Q9Y478	Q9Y478	AAKB1_HUMAN	5'-AMP-activated protein kinase subunit beta-1	leading protein	1	4	1
PRT870_1_P06493	P06493	CDK1_HUMAN	Cyclin-dependent kinase 1	leading protein	1	6	0
PRT870_1_Q9BZ95	Q9BZ95	NSD3_HUMAN	Histone-lysine N-methyltransferase NSD3	leading protein	1	3	1
PRT870_1_Q13371	Q13371	PHLP_HUMAN	Phosducin-like protein	leading protein	1	1	1
PRT870_1_Q9Y2X7	Q9Y2X7	GIT1_HUMAN	ARF GTPase-activating protein GIT1	leading protein	1	4	1
PRT870_1_O95292	O95292	VAPB_HUMAN	Vesicle-associated membrane protein-associated protein B/C	leading protein	1	1	1
PRT870_1_P22670	P22670	RFX1_HUMAN	MHC class II regulatory factor RFX1	leading protein	1	1	1
PRT870_1_Q9Y5Q9	Q9Y5Q9	TF3C3_HUMAN	General transcription factor 3C polypeptide 3	leading protein	1	10	1
PRT870_1_Q9P2D1	Q9P2D1	CHD7_HUMAN	Chromodomain-helicase-DNA-binding protein 7	leading protein	1	3	1
PRT870_1_O95671	O95671	ASML_HUMAN	Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein	leading protein	1	4	1
PRT870_1_Q9UBT2	Q9UBT2	SAE2_HUMAN	SUMO-activating enzyme subunit 2	leading protein	1	50	1
PRT870_1_Q9BTA9	Q9BTA9	WAC_HUMAN	WW domain-containing adapter protein with coiled-coil	leading protein	1	4	1
PRT870_1_Q5VZL5	Q5VZL5	ZMYM4_HUMAN	Zinc finger MYM-type protein 4	leading protein	1	2	1
PRT870_1_P35269	P35269	T2FA_HUMAN	General transcription factor IIF subunit 1	leading protein	1	16	1
PRT870_1_Q00341	Q00341	VIGLN_HUMAN	Vigilin	leading protein	1	3	1
PRT870_1_Q9HAU0	Q9HAU0	PKHA5_HUMAN	Pleckstrin homology domain-containing family A member 5	leading protein	1	3	1
PRT870_1_O75448	O75448	MED24_HUMAN	Mediator of RNA polymerase II transcription subunit 24	leading protein	1	4	1
PRT870_1_P17544	P17544	ATF7_HUMAN	Cyclic AMP-dependent transcription factor ATF-7	leading protein	1	9	1
PRT870_1_P09972	P09972	ALDOC_HUMAN	Fructose-bisphosphate aldolase C	leading protein	1	1	1
PRT870_1_O75592	O75592	MYCB2_HUMAN	E3 ubiquitin-protein ligase MYCBP2	leading protein	1	2	1
PRT870_1_Q9NRL2	Q9NRL2	BAZ1A_HUMAN	Bromodomain adjacent to zinc finger domain protein 1A	leading protein	1	2	1
PRT870_1_P05187	P05187	PPB1_HUMAN	Alkaline phosphatase, placental type	leading protein	1	1	0
PRT870_1_Q7Z460	Q7Z460	CLAP1_HUMAN	CLIP-associating protein 1	leading protein	1	1	1
PRT870_1_Q8N684	Q8N684	CPSF7_HUMAN	Cleavage and polyadenylation specificity factor subunit 7	leading protein	1	3	1
PRT870_1_Q00577	Q00577	PURA_HUMAN	Transcriptional activator protein Pur-alpha	leading protein	1	5	1
PRT870_1_Q27J81	Q27J81	INF2_HUMAN	Inverted formin-2	leading protein	1	2	1
PRT870_1_Q7Z4Q2	Q7Z4Q2	HEAT3_HUMAN	HEAT repeat-containing protein 3	leading protein	1	1	1
PRT870_1_Q9Y2U5	Q9Y2U5	M3K2_HUMAN	Mitogen-activated protein kinase kinase kinase 2	leading protein	1	3	1
PRT870_1_Q8NHG8	Q8NHG8	ZNRF2_HUMAN	E3 ubiquitin-protein ligase ZNRF2	leading protein	1	1	1
PRT870_1_Q3V6T2	Q3V6T2	GRDN_HUMAN	Girdin	leading protein	1	3	1
PRT870_1_Q9UPN3	Q9UPN3	MACF1_HUMAN	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	leading protein	1	5	1
PRT870_1_Q96G74	Q96G74	OTUD5_HUMAN	OTU domain-containing protein 5	leading protein	1	3	1
PRT870_1_Q658Y4	Q658Y4	F91A1_HUMAN	Protein FAM91A1	leading protein	1	2	1
PRT870_1_P61073	P61073	CXCR4_HUMAN	C-X-C chemokine receptor type 4	leading protein	1	2	1
PRT870_1_Q49A88	Q49A88	CCD14_HUMAN	Coiled-coil domain-containing protein 14	leading protein	1	1	1
PRT870_1_P46782	P46782	RS5_HUMAN	40S ribosomal protein S5	leading protein	1	1	1
PRT870_1_P63165	P63165	SUMO1_HUMAN	Small ubiquitin-related modifier 1	leading protein	1	4	1
PRT870_1_Q15003	Q15003	CND2_HUMAN	Condensin complex subunit 2	leading protein	1	1	1
PRT870_1_Q8NI27	Q8NI27	THOC2_HUMAN	THO complex subunit 2	leading protein	1	4	1
PRT870_1_Q5H9R7	Q5H9R7	PP6R3_HUMAN	Serine/threonine-protein phosphatase 6 regulatory subunit 3	leading protein	1	6	1
PRT870_1_Q86YP4	Q86YP4	P66A_HUMAN	Transcriptional repressor p66-alpha	leading protein	1	2	1
PRT870_1_P60468	P60468	SC61B_HUMAN	Protein transport protein Sec61 subunit beta	leading protein	1	9	1
PRT870_1_P04792	P04792	HSPB1_HUMAN	Heat shock protein beta-1	leading protein	1	3	1
PRT870_1_O43765	O43765	SGTA_HUMAN	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	leading protein	1	3	1
PRT870_1_O95373	O95373	IPO7_HUMAN	Importin-7	leading protein	1	1	1
PRT870_1_P42684	P42684	ABL2_HUMAN	Tyrosine-protein kinase ABL2	leading protein	1	1	1
PRT870_1_O75643	O75643	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase	leading protein	1	15	1
PRT870_1_Q9BXP5	Q9BXP5	SRRT_HUMAN	Serrate RNA effector molecule homolog	leading protein	1	3	1
PRT870_1_Q86X95	Q86X95	CIR1_HUMAN	Corepressor interacting with RBPJ 1	leading protein	1	2	1
PRT870_1_Q9H3Z4	Q9H3Z4	DNJC5_HUMAN	DnaJ homolog subfamily C member 5	leading protein	1	6	1
PRT870_1_O00566	O00566	MPP10_HUMAN	U3 small nucleolar ribonucleoprotein protein MPP10	leading protein	1	10	1
PRT870_1_P38432	P38432	COIL_HUMAN	Coilin	leading protein	1	3	1
PRT870_1_P49959	P49959	MRE11_HUMAN	Double-strand break repair protein MRE11	leading protein	1	8	1
PRT870_1_Q8N1F8	Q8N1F8	S11IP_HUMAN	Serine/threonine-protein kinase 11-interacting protein	leading protein	1	2	1
PRT870_1_Q15637	Q15637	SF01_HUMAN	Splicing factor 1	leading protein	1	39	1
PRT870_1_Q9NY27	Q9NY27	PP4R2_HUMAN	Serine/threonine-protein phosphatase 4 regulatory subunit 2	leading protein	1	3	1
PRT870_1_Q15022	Q15022	SUZ12_HUMAN	Polycomb protein SUZ12	leading protein	1	2	1
PRT870_1_Q9BVG9	Q9BVG9	PTSS2_HUMAN	Phosphatidylserine synthase 2	leading protein	1	2	1
PRT870_1_P58107	P58107	EPIPL_HUMAN	Epiplakin	leading protein	1	12	1
PRT870_1_Q9NWV8	Q9NWV8	BABA1_HUMAN	BRISC and BRCA1-A complex member 1	leading protein	1	4	1
PRT870_1_P21333	P21333	FLNA_HUMAN	Filamin-A	leading protein	1	5	1
PRT870_1_Q9UHD8	Q9UHD8	SEPT9_HUMAN	Septin-9	leading protein	1	4	1
PRT870_1_Q8TEW0	Q8TEW0	PARD3_HUMAN	Partitioning defective 3 homolog	leading protein	1	7	1
PRT870_1_P23396	P23396	RS3_HUMAN	40S ribosomal protein S3	leading protein	1	5	1
PRT870_1_Q9H1B7	Q9H1B7	I2BPL_HUMAN	Probable E3 ubiquitin-protein ligase IRF2BPL	leading protein	1	3	1
PRT870_1_P60981	P60981	DEST_HUMAN	Destrin	leading protein	1	5	1
PRT870_1_Q06265	Q06265	EXOS9_HUMAN	Exosome complex component RRP45	leading protein	1	3	1
PRT870_1_Q9Y446	Q9Y446	PKP3_HUMAN	Plakophilin-3	leading protein	1	5	1
PRT870_1_Q5TDH0	Q5TDH0	DDI2_HUMAN	Protein DDI1 homolog 2	leading protein	1	2	1
PRT870_1_Q96QU8	Q96QU8	XPO6_HUMAN	Exportin-6	leading protein	1	27	1
PRT870_1_Q9H6Y2	Q9H6Y2	WDR55_HUMAN	WD repeat-containing protein 55	leading protein	1	11	1
PRT870_1_O95391	O95391	SLU7_HUMAN	Pre-mRNA-splicing factor SLU7	leading protein	1	3	1
PRT870_1_Q15527	Q15527	SURF2_HUMAN	Surfeit locus protein 2	leading protein	1	5	1
PRT870_1_Q8WW12	Q8WW12	PCNP_HUMAN	PEST proteolytic signal-containing nuclear protein	leading protein	1	11	1
PRT870_1_Q14789	Q14789	GOGB1_HUMAN	Golgin subfamily B member 1	leading protein	1	1	1
PRT870_1_O60814	O60814	H2B1K_HUMAN	Histone H2B type 1-K	leading protein	1	3	0
PRT870_1_O43847	O43847	NRDC_HUMAN	Nardilysin	leading protein	1	3	1
PRT870_1_O76094	O76094	SRP72_HUMAN	Signal recognition particle subunit SRP72	leading protein	1	4	1
PRT870_1_Q9UJV9	Q9UJV9	DDX41_HUMAN	Probable ATP-dependent RNA helicase DDX41	leading protein	1	2	1
PRT870_1_P53621	P53621	COPA_HUMAN	Coatomer subunit alpha	leading protein	1	4	1
PRT870_1_P10599	P10599	THIO_HUMAN	Thioredoxin	leading protein	1	1	1
PRT870_1_P31943	P31943	HNRH1_HUMAN	Heterogeneous nuclear ribonucleoprotein H	leading protein	1	8	0
PRT870_1_Q147X3	Q147X3	NAA30_HUMAN	N-alpha-acetyltransferase 30	leading protein	1	2	1
PRT870_1_P05114	P05114	HMGN1_HUMAN	Non-histone chromosomal protein HMG-14	leading protein	1	6	1
PRT870_1_P08708	P08708	RS17_HUMAN	40S ribosomal protein S17	leading protein	1	3	1
PRT870_1_O43583	O43583	DENR_HUMAN	Density-regulated protein	leading protein	1	6	1
PRT870_1_O15427	O15427	MOT4_HUMAN	Monocarboxylate transporter 4	leading protein	1	5	1
PRT870_1_Q32MZ4	Q32MZ4	LRRF1_HUMAN	Leucine-rich repeat flightless-interacting protein 1	leading protein	1	5	1
PRT870_1_P24928	P24928	RPB1_HUMAN	DNA-directed RNA polymerase II subunit RPB1	leading protein	1	6	1
PRT870_1_Q9UBK8	Q9UBK8	MTRR_HUMAN	Methionine synthase reductase	leading protein	1	3	1
